,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
112,0.08,8,0.05250520701835608,0.014619139120247714,0.007958716685601656,0.012960254973205658,0.07587791274838061,0.01647772153125258,0.008482426804119071,0.012972798072028256,8,1
113,0.08,8,0.02615042788082659,0.11221991927539655,0.0013754989499478875,0.002239911007128588,0.04074206869206298,0.11760435994080179,0.0014660113713036273,0.002242078821355509,8,2
114,0.1,8,0.03632060056852483,0.14048712917201905,0.0015429776203726888,0.0025126391814090246,0.052289204393592775,0.14894717881454136,0.0016445106971685176,0.002515070945415387,8,0
115,0.1,8,0.04406310794776605,0.02688946794851406,0.0010660481490628079,0.0017359904079209134,0.07957857840069686,0.03394426077784924,0.0011361976749909462,0.001737670521412961,8,1
116,0.1,8,0.04497480860338632,0.022184595555249913,0.009632655692211951,0.015686156295275044,0.06978893478940973,0.025799345665151092,0.010266516583796771,0.0157013375559033,8,2
117,0.12,8,0.04382938110761216,0.17398155447110059,0.016745744858641474,0.027269361589019953,0.05644902526835329,0.1823533278342809,0.01784767075587158,0.027295753222359463,8,0
118,0.12,8,0.01657958286282685,0.04292153593371255,0.0028324254928712564,0.004612421578799539,0.0428660595719146,0.045990378833180606,0.0030188085429485117,0.004616885538790636,8,1
119,0.12,8,0.05089292364126458,0.019505355615466208,0.022084509252881086,0.03596319383918557,0.08305726116771843,0.025405770523552793,0.023537743664296933,0.03599799947342907,8,2
120,0.14,8,0.040697221613208344,0.09898053492753858,0.019132014375570886,0.03115524703963993,0.049476058593792095,0.10000742432611821,0.020390964770706187,0.031185399482108554,8,0
121,0.14,8,0.04530821800022225,0.15751956422070604,0.01764498748862888,0.02873372000606178,0.053858651052525984,0.16910596132024272,0.018806086551952293,0.028761528864014122,8,1
122,0.14,8,0.04117792054493315,0.027170126142477755,0.0006360003980698766,0.0010356854814244827,0.05865243493528462,0.034396648054751656,0.0006778513467853422,0.0010366878309438492,8,2
123,0.16,8,0.04277988650356179,0.13181393093561034,0.011741929183072519,0.01912097164675394,0.06398624274814588,0.13539837580830627,0.012514587309628995,0.019139477165159513,8,0
