,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
568,0.14,leaky_ReLU,0.02178222392661668,0.132393500599372,0.02391507347130086,0.07515339832919027,0.02818948971758383,0.15314612993526952,0.03095149945568026,0.0818465506877283,8,2
569,0.14,leaky_ReLU,0.018102242507300133,0.022702148859789214,0.0215537281177242,0.18533830872007104,0.023654108184916155,0.025133803303982856,0.02521687244301859,0.20177257373837193,9,2
570,0.16,leaky_ReLU,0.01761391280255083,0.07344180138842504,0.012735465809862708,0.08006286949840093,0.02130910076381107,0.0744288225194017,0.015451509031361452,0.09960258414847793,0,0
571,0.16,leaky_ReLU,0.012626992922012815,0.22262463204821176,0.024348810106218897,0.3083689133744012,0.014579606146023593,0.23567324788435437,0.02924685454209995,0.32483149772303427,1,0
572,0.16,leaky_ReLU,0.02142938145672893,0.13149842613392446,0.015250498367351447,0.08460039202394147,0.028335378941847674,0.16274973959389258,0.019081866079554713,0.10057895698406182,2,0
573,0.16,leaky_ReLU,0.03138211154606282,0.25052437630943664,0.009637451896746292,0.26502438499931175,0.04236744668127604,0.2663705799721584,0.017966826601142034,0.3618902043250635,3,0
574,0.16,leaky_ReLU,0.022499519662314157,0.06523461915108626,0.01593506643137727,0.04998489064664066,0.030052093297178714,0.07985845532255256,0.021927973989566755,0.05890046598435752,4,0
575,0.16,leaky_ReLU,0.024002481035472263,0.11965573562049912,0.009407208669624311,0.15231918654533577,0.03404887085672285,0.1468354253974519,0.010860425692863154,0.17344547707582997,5,0
576,0.16,leaky_ReLU,0.0341281805527353,0.0563427403290601,0.014566887129485461,0.06495908422098255,0.050149913355928284,0.05904130116716992,0.019520709968998153,0.07515536330368236,6,0
577,0.16,leaky_ReLU,0.02823954437831903,0.4530232738148417,0.02347238135233079,0.03566675374230891,0.03773182107458779,0.4947490108809914,0.030523983263007124,0.044790121956250165,7,0
578,0.16,leaky_ReLU,0.03360284537823202,0.3796817696781393,0.021277746742954032,0.07165306192844954,0.04361850407533722,0.4172928659637113,0.02696416409913723,0.09074517032267423,8,0
579,0.16,leaky_ReLU,0.036943158544282144,0.32100972821047613,0.023749577345300334,0.157494966547546,0.048534522604176684,0.35914377812268933,0.027917931595167037,0.171861585421139,9,0
580,0.16,leaky_ReLU,0.015760834647777708,0.11830099542861088,0.013976867920717844,0.07273774237558243,0.01817667980142124,0.1337491949815799,0.016698956751238777,0.09260675268783922,0,1
581,0.16,leaky_ReLU,0.015437543686923958,0.2500420450977544,0.023853289546872877,0.3124896895692797,0.019603256708950058,0.2753601287496895,0.029567390088692354,0.3287459828870696,1,1
582,0.16,leaky_ReLU,0.012636286449187545,0.13334533105315474,0.014028512028923605,0.0725339807839045,0.017062238563268602,0.1602980267446276,0.016986827109698864,0.08600073407423017,2,1
583,0.16,leaky_ReLU,0.013093503562661632,0.09189072499949051,0.006483033840913538,0.4195831872993955,0.02367447498482,0.11373169285666691,0.00994356616395058,0.5217333651533341,3,1
584,0.16,leaky_ReLU,0.01528688824454599,0.058489113821354154,0.01865435742115809,0.05473274620683213,0.021274817432092606,0.07000771687868991,0.021089045874046055,0.06417645761418002,4,1
585,0.16,leaky_ReLU,0.019472633951690934,0.12289924181536908,0.008408819700556222,0.1446585736793096,0.028566459796134064,0.14870898297397386,0.010494972979766317,0.1667582137921899,5,1
